2026-02-21 09:13:41 | ERROR    | app.api.endpoints.agents:get_agent:227 - [31mAgent 不存在: nonexistent_agent_id[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:17 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:17 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:18 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:39:19 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:39:19 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:39:19 | ERROR    | app.api.endpoints.agents:execute_agent:143 - [31mAgent 不存在: nonexistent_agent[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:01 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:02 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:02 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:05 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:42:06 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:42:06 | ERROR    | app.agents.langgraph_executor:execute:386 - [31mAgent 任务执行失败: Recursion limit of 25 reached without hitting a stop condition. You can increase the limit by setting the `recursion_limit` config key.
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/GRAPH_RECURSION_LIMIT[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:49:25 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:49:25 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:49:25 | ERROR    | app.agents.reflection:_parse_reflection:241 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:49:25 | ERROR    | app.agents.reflection:_parse_reflection:242 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:317 - [31mJSON 解析失败: Expecting property name enclosed in double quotes: line 1 column 2 (char 1)[0m
2026-02-21 09:49:25 | ERROR    | app.agents.planning:_parse_plan:318 - [31mLLM 输出: {'id': None, 'choices': None, 'created': None, 'model': None, 'object': None, 'service_tier': None, 'system_fingerprint': None, 'usage': None, 'status': '439', 'msg': '「Your API Token has expired. API...[0m
